Description,Price,Rating,Rating_count,Url
"RCA Reno, 16GB, Android 10, 4G LTE Unlocked Smartphone (Black)",$69.99,,,http://wwww.amazon.com/RCA-Android-Unlocked-Smartphone-Black/dp/B086G9NF1P/ref=sr_1_9?dchild=1&keywords=smartphone&qid=1609395807&sr=8-9
"Nokia 2.4 Android 10 Unlocked Smartphone with 2/32 GB Memory, 6.5-Inch HD+ Screen, 2-Day Battery Life, Fingerprint Sensor and Google Assistant, Charcoal (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",$139.00,4.2 out of 5 stars,28,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09483091735767X10TPT&url=%2FNokia-Unlocked-Smartphone-Fingerprint-Assistant%2Fdp%2FB08JRF9L15%2Fref%3Dsr_1_10_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395807%26sr%3D8-10-spons%26psc%3D1&qualifier=1609395807&id=7902058239068833&widgetName=sp_mtf
"Samsung Electronics Galaxy Note 20 Ultra 5G Factory Unlocked Android Cell Phone, US Version, 128GB of Storage, Mobile Gaming Smartphone, Long-Lasting Battery, Mystic Bronze","$1,299.99",4.6 out of 5 stars,"2,148",http://wwww.amazon.com/Samsung-Electronics-Unlocked-Smartphone-Long-Lasting/dp/B08BX7N9SK/ref=sr_1_11?dchild=1&keywords=smartphone&qid=1609395807&sr=8-11
"Samsung Galaxy A01 (A015M) 16GB, Dual SIM, GSM Unlocked, 5.7” Display Smartphone - International Version - Red",$120.00,4.4 out of 5 stars,288,http://wwww.amazon.com/Samsung-SM-A015M-Display-Unlocked-International/dp/B084V9FKK6/ref=sr_1_12?dchild=1&keywords=smartphone&qid=1609395807&sr=8-12
"Xiaomi Redmi Note 9 Pro 128GB + 6GB RAM, 6.67"" FHD+ DotDisplay, 64MP AI Quad Camera, Qualcomm Snapdragon 720G LTE Factory Unlocked Smartphone - International Version (Interstellar Grey)",$269.00,4.6 out of 5 stars,"2,024",http://wwww.amazon.com/Xiaomi-DotDisplay-Qualcomm-Snapdragon-Smartphone/dp/B0881TZRTZ/ref=sr_1_13?dchild=1&keywords=smartphone&qid=1609395807&sr=8-13
"BLU Advance S50 -Unlocked LTE Smartphone, 16GB+1GB RAM -Black",$49.99,4.0 out of 5 stars,86,http://wwww.amazon.com/BLU-Advance-Unlocked-Smartphone-Black/dp/B08HW1P1HP/ref=sr_1_14?dchild=1&keywords=smartphone&qid=1609395807&sr=8-14
"Nokia 5.3 Fully Unlocked Smartphone with 6.55"" HD+ Screen, AI-Powered Quad Camera and Android 10, Cyan, 2020 (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",$199.99,4.2 out of 5 stars,195,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02811912FN0EWK6DXRHS&url=%2FNokia-Unlocked-Smartphone-AI-Powered-T-Mobile%2Fdp%2FB088ZQ1J69%2Fref%3Dsr_1_15_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395807%26sr%3D8-15-spons%26psc%3D1&qualifier=1609395807&id=7902058239068833&widgetName=sp_mtf
"DOOGEE S60 Lite Unlocked Rugged Smartphones Waterproof Rugged Cell Phones 4G Octa-Core 4GB+32GB 5.2 inch FHD Display Phone, Cameras 16MP+8MP, 5580mAh/NFC/Face ID/GPS, Black",$199.99,5.0 out of 5 stars,7,http://wwww.amazon.com/DOOGEE-S60-Smartphones-Waterproof-Octa-Core/dp/B08N16B1BR/ref=sr_1_16?dchild=1&keywords=smartphone&qid=1609395807&sr=8-16
Samsung Galaxy A31-128GB / 4GB - A315G/DSL Unlocked Dual Sim Phone w/Quad Camera 48MP+8MP+5MP+5MP GSM International Version (Prism Crush Black),$239.00,4.4 out of 5 stars,470,http://wwww.amazon.com/Samsung-Galaxy-A31-128GB-4GB-International/dp/B087C9LDF7/ref=sr_1_17?dchild=1&keywords=smartphone&qid=1609395807&sr=8-17
"Moto G Stylus (2020) - Unlocked Smartphone - US Warranty - 128GB - Mystic Indigo (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro",$319.99,4.4 out of 5 stars,47,http://wwww.amazon.com/Moto-Stylus-Unlocked-Smartphone-Warranty/dp/B087H9FDRM/ref=sr_1_18?dchild=1&keywords=smartphone&qid=1609395807&sr=8-18
"BLU VIVO X6-6.1” HD+ Display, 64GB+3GB RAM - Gradient Blue",$109.99,4.1 out of 5 stars,"1,927",http://wwww.amazon.com/BLU-VIVO-X6-6-1-Display-64GB/dp/B0843HCT63/ref=sr_1_19?dchild=1&keywords=smartphone&qid=1609395807&sr=8-19
"Nokia 8.3 5G Android Unlocked Smartphone with 8/128 GB Memory, Quad Camera, Dual SIM, and 6.81-Inch Screen, Polar Night",$599.99,4.2 out of 5 stars,27,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0457293186NW4C0VN7K9&url=%2FNokia-Android-Unlocked-Smartphone-6-81-Inch%2Fdp%2FB08JQRBWXH%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395807%26sr%3D8-20-spons%26psc%3D1&qualifier=1609395807&id=7902058239068833&widgetName=sp_btf
"Smartphone,6.7in Screen Dual Card Dual Standby face Identification Smart Phone,5‑Point Touch Screen,Front Camera 800W + Back Camera 1300W,Stylish Design,Blue (100‑240V)(US)",$136.99,,,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02470081PL9UF9CV4JP7&url=%2FSmartphone-Standby-Identification-5%25E2%2580%2591Point-100%25E2%2580%2591240V%2Fdp%2FB08FMC5X22%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395807%26sr%3D8-21-spons%26psc%3D1&qualifier=1609395807&id=7902058239068833&widgetName=sp_btf
"6.7In Unlocked Mobile Phones, Dual Sims Cards Dual Standby Smartphone with 128GB Memory Extension, 4800mAh Battery, Face Unlock for Android 10 Black(US)",$140.09,,,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A01524071FYGSJHSI1DUC&url=%2FUnlocked-Standby-Smartphone-Extension-4800mAh%2Fdp%2FB08GQ6Z1JS%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395807%26sr%3D8-22-spons%26psc%3D1&qualifier=1609395807&id=7902058239068833&widgetName=sp_btf
"TCL 10L, Unlocked Android Smartphone with 6.53"" FHD + LCD Display, 48MP Quad Rear Camera System, 64GB+6GB RAM, 4000mAh Battery - Arctic White",$187.49,4.4 out of 5 stars,902,http://wwww.amazon.com/TCL-Unlocked-Android-Smartphone-Display/dp/B087LY84RT/ref=sr_1_1?dchild=1&keywords=smartphone&qid=1609395812&sr=8-1
"Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera, 30X Space Zoom, Night Mode | Cloud Navy",$697.30,4.6 out of 5 stars,"1,454",http://wwww.amazon.com/Samsung-Factory-Unlocked-Smartphone-Pro-Grade/dp/B08FYTSXGQ/ref=sr_1_2?dchild=1&keywords=smartphone&qid=1609395812&sr=8-2
"OUKITEL WP8 Pro (2020) Rugged Smartphone, 6.49” Display, 4GB 64GB Dual SIM IP68 Waterproof Unlocked Cell Phones, 16MP Triple Camera Android 10, 5000mAh Battery Face/Fingerprint ID, GPS NFC, Orange",$189.99,4.4 out of 5 stars,147,http://wwww.amazon.com/OUKITEL-WP8-Pro-Smartphone-Fingerprint/dp/B08HRJM99F/ref=sr_1_3?dchild=1&keywords=smartphone&qid=1609395812&sr=8-3
"BLU G90 Pro – 6.5” HD+ Gaming Smartphone, Quad Camera, 128GB+4GB RAM – Purple Haze",$219.99,4.5 out of 5 stars,535,http://wwww.amazon.com/BLU-G90-Pro-Gaming-Smartphone/dp/B08C6XBCRT/ref=sr_1_4?dchild=1&keywords=smartphone&qid=1609395812&sr=8-4
"Nokia 1.3 Fully Unlocked Smartphone with 5.7"" HD+ Screen, AI-Powered 8 MP Camera and Android 10 Go Edition, Charcoal, 2020 (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",$99.99,3.6 out of 5 stars,199,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07600922UHFG9ULA28K1&url=%2FNokia-Unlocked-Smartphone-AI-Powered-Charcoal%2Fdp%2FB087V61QD7%2Fref%3Dsr_1_5_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395812%26sr%3D8-5-spons%26psc%3D1&qualifier=1609395812&id=6332283011851260&widgetName=sp_mtf
"Samsung Galaxy A01 (A015M) 32GB, Dual SIM, GSM Unlocked, 5.7” Display Smartphone - International Version - Black",$119.99,4.2 out of 5 stars,105,http://wwww.amazon.com/Samsung-Galaxy-Unlocked-Display-Smartphone/dp/B08BS55YDC/ref=sr_1_7?dchild=1&keywords=smartphone&qid=1609395812&sr=8-7
"BLU Studio Mini -5.5HD Smartphone, 32GB+2GB Ram -Black",$69.99,4.0 out of 5 stars,"2,120",http://wwww.amazon.com/BLU-Studio-5-5HD-Smartphone-Black/dp/B07SSCJHT1/ref=sr_1_8?dchild=1&keywords=smartphone&qid=1609395812&sr=8-8
"RCA Reno, 16GB, Android 10, 4G LTE Unlocked Smartphone (Black)",$69.99,,,http://wwww.amazon.com/RCA-Android-Unlocked-Smartphone-Black/dp/B086G9NF1P/ref=sr_1_9?dchild=1&keywords=smartphone&qid=1609395812&sr=8-9
"Nokia 2.4 Android 10 Unlocked Smartphone with 2/32 GB Memory, 6.5-Inch HD+ Screen, 2-Day Battery Life, Fingerprint Sensor and Google Assistant, Charcoal (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",$139.00,4.2 out of 5 stars,28,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09483091735767X10TPT&url=%2FNokia-Unlocked-Smartphone-Fingerprint-Assistant%2Fdp%2FB08JRF9L15%2Fref%3Dsr_1_10_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395812%26sr%3D8-10-spons%26psc%3D1&qualifier=1609395812&id=6332283011851260&widgetName=sp_mtf
"Samsung Electronics Galaxy Note 20 Ultra 5G Factory Unlocked Android Cell Phone, US Version, 128GB of Storage, Mobile Gaming Smartphone, Long-Lasting Battery, Mystic Bronze","$1,299.99",4.6 out of 5 stars,"2,148",http://wwww.amazon.com/Samsung-Electronics-Unlocked-Smartphone-Long-Lasting/dp/B08BX7N9SK/ref=sr_1_11?dchild=1&keywords=smartphone&qid=1609395812&sr=8-11
"Samsung Galaxy A01 (A015M) 16GB, Dual SIM, GSM Unlocked, 5.7” Display Smartphone - International Version - Red",$120.00,4.4 out of 5 stars,288,http://wwww.amazon.com/Samsung-SM-A015M-Display-Unlocked-International/dp/B084V9FKK6/ref=sr_1_12?dchild=1&keywords=smartphone&qid=1609395812&sr=8-12
"Xiaomi Redmi Note 9 Pro 128GB + 6GB RAM, 6.67"" FHD+ DotDisplay, 64MP AI Quad Camera, Qualcomm Snapdragon 720G LTE Factory Unlocked Smartphone - International Version (Interstellar Grey)",$269.00,4.6 out of 5 stars,"2,024",http://wwww.amazon.com/Xiaomi-DotDisplay-Qualcomm-Snapdragon-Smartphone/dp/B0881TZRTZ/ref=sr_1_13?dchild=1&keywords=smartphone&qid=1609395812&sr=8-13
"BLU Advance S50 -Unlocked LTE Smartphone, 16GB+1GB RAM -Black",$49.99,4.0 out of 5 stars,86,http://wwww.amazon.com/BLU-Advance-Unlocked-Smartphone-Black/dp/B08HW1P1HP/ref=sr_1_14?dchild=1&keywords=smartphone&qid=1609395812&sr=8-14
"Nokia 5.3 Fully Unlocked Smartphone with 6.55"" HD+ Screen, AI-Powered Quad Camera and Android 10, Cyan, 2020 (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",$199.99,4.2 out of 5 stars,195,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02811912FN0EWK6DXRHS&url=%2FNokia-Unlocked-Smartphone-AI-Powered-T-Mobile%2Fdp%2FB088ZQ1J69%2Fref%3Dsr_1_15_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395812%26sr%3D8-15-spons%26psc%3D1&qualifier=1609395812&id=6332283011851260&widgetName=sp_mtf
"DOOGEE S60 Lite Unlocked Rugged Smartphones Waterproof Rugged Cell Phones 4G Octa-Core 4GB+32GB 5.2 inch FHD Display Phone, Cameras 16MP+8MP, 5580mAh/NFC/Face ID/GPS, Black",$199.99,5.0 out of 5 stars,7,http://wwww.amazon.com/DOOGEE-S60-Smartphones-Waterproof-Octa-Core/dp/B08N16B1BR/ref=sr_1_16?dchild=1&keywords=smartphone&qid=1609395812&sr=8-16
Samsung Galaxy A31-128GB / 4GB - A315G/DSL Unlocked Dual Sim Phone w/Quad Camera 48MP+8MP+5MP+5MP GSM International Version (Prism Crush Black),$239.00,4.4 out of 5 stars,470,http://wwww.amazon.com/Samsung-Galaxy-A31-128GB-4GB-International/dp/B087C9LDF7/ref=sr_1_17?dchild=1&keywords=smartphone&qid=1609395812&sr=8-17
"Moto G Stylus (2020) - Unlocked Smartphone - US Warranty - 128GB - Mystic Indigo (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro",$319.99,4.4 out of 5 stars,47,http://wwww.amazon.com/Moto-Stylus-Unlocked-Smartphone-Warranty/dp/B087H9FDRM/ref=sr_1_18?dchild=1&keywords=smartphone&qid=1609395812&sr=8-18
"BLU VIVO X6-6.1” HD+ Display, 64GB+3GB RAM - Gradient Blue",$109.99,4.1 out of 5 stars,"1,927",http://wwww.amazon.com/BLU-VIVO-X6-6-1-Display-64GB/dp/B0843HCT63/ref=sr_1_19?dchild=1&keywords=smartphone&qid=1609395812&sr=8-19
"Nokia 8.3 5G Android Unlocked Smartphone with 8/128 GB Memory, Quad Camera, Dual SIM, and 6.81-Inch Screen, Polar Night",$599.99,4.2 out of 5 stars,27,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0457293186NW4C0VN7K9&url=%2FNokia-Android-Unlocked-Smartphone-6-81-Inch%2Fdp%2FB08JQRBWXH%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395812%26sr%3D8-20-spons%26psc%3D1&qualifier=1609395812&id=6332283011851260&widgetName=sp_btf
"Smartphone,6.7in Screen Dual Card Dual Standby face Identification Smart Phone,5‑Point Touch Screen,Front Camera 800W + Back Camera 1300W,Stylish Design,Blue (100‑240V)(US)",$136.99,,,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02470081PL9UF9CV4JP7&url=%2FSmartphone-Standby-Identification-5%25E2%2580%2591Point-100%25E2%2580%2591240V%2Fdp%2FB08FMC5X22%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395812%26sr%3D8-21-spons%26psc%3D1&qualifier=1609395812&id=6332283011851260&widgetName=sp_btf
"6.7In Unlocked Mobile Phones, Dual Sims Cards Dual Standby Smartphone with 128GB Memory Extension, 4800mAh Battery, Face Unlock for Android 10 Black(US)",$140.09,,,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A01524071FYGSJHSI1DUC&url=%2FUnlocked-Standby-Smartphone-Extension-4800mAh%2Fdp%2FB08GQ6Z1JS%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395812%26sr%3D8-22-spons%26psc%3D1&qualifier=1609395812&id=6332283011851260&widgetName=sp_btf
"TCL 10L, Unlocked Android Smartphone with 6.53"" FHD + LCD Display, 48MP Quad Rear Camera System, 64GB+6GB RAM, 4000mAh Battery - Arctic White",$187.49,4.4 out of 5 stars,902,http://wwww.amazon.com/TCL-Unlocked-Android-Smartphone-Display/dp/B087LY84RT/ref=sr_1_1?dchild=1&keywords=smartphone&qid=1609395818&sr=8-1
"Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera, 30X Space Zoom, Night Mode | Cloud Navy",$697.30,4.6 out of 5 stars,"1,454",http://wwww.amazon.com/Samsung-Factory-Unlocked-Smartphone-Pro-Grade/dp/B08FYTSXGQ/ref=sr_1_2?dchild=1&keywords=smartphone&qid=1609395818&sr=8-2
"OUKITEL WP8 Pro (2020) Rugged Smartphone, 6.49” Display, 4GB 64GB Dual SIM IP68 Waterproof Unlocked Cell Phones, 16MP Triple Camera Android 10, 5000mAh Battery Face/Fingerprint ID, GPS NFC, Orange",$189.99,4.4 out of 5 stars,147,http://wwww.amazon.com/OUKITEL-WP8-Pro-Smartphone-Fingerprint/dp/B08HRJM99F/ref=sr_1_3?dchild=1&keywords=smartphone&qid=1609395818&sr=8-3
"BLU G90 Pro – 6.5” HD+ Gaming Smartphone, Quad Camera, 128GB+4GB RAM – Purple Haze",$219.99,4.5 out of 5 stars,535,http://wwww.amazon.com/BLU-G90-Pro-Gaming-Smartphone/dp/B08C6XBCRT/ref=sr_1_4?dchild=1&keywords=smartphone&qid=1609395818&sr=8-4
"Nokia 1.3 Fully Unlocked Smartphone with 5.7"" HD+ Screen, AI-Powered 8 MP Camera and Android 10 Go Edition, Charcoal, 2020 (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",$99.99,3.6 out of 5 stars,199,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07600922UHFG9ULA28K1&url=%2FNokia-Unlocked-Smartphone-AI-Powered-Charcoal%2Fdp%2FB087V61QD7%2Fref%3Dsr_1_5_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395818%26sr%3D8-5-spons%26psc%3D1&qualifier=1609395818&id=5957625640948013&widgetName=sp_mtf
"Samsung Galaxy A01 (A015M) 32GB, Dual SIM, GSM Unlocked, 5.7” Display Smartphone - International Version - Black",$119.99,4.2 out of 5 stars,105,http://wwww.amazon.com/Samsung-Galaxy-Unlocked-Display-Smartphone/dp/B08BS55YDC/ref=sr_1_7?dchild=1&keywords=smartphone&qid=1609395818&sr=8-7
"BLU Studio Mini -5.5HD Smartphone, 32GB+2GB Ram -Black",$69.99,4.0 out of 5 stars,"2,120",http://wwww.amazon.com/BLU-Studio-5-5HD-Smartphone-Black/dp/B07SSCJHT1/ref=sr_1_8?dchild=1&keywords=smartphone&qid=1609395818&sr=8-8
"RCA Reno, 16GB, Android 10, 4G LTE Unlocked Smartphone (Black)",$69.99,,,http://wwww.amazon.com/RCA-Android-Unlocked-Smartphone-Black/dp/B086G9NF1P/ref=sr_1_9?dchild=1&keywords=smartphone&qid=1609395818&sr=8-9
"Nokia 2.4 Android 10 Unlocked Smartphone with 2/32 GB Memory, 6.5-Inch HD+ Screen, 2-Day Battery Life, Fingerprint Sensor and Google Assistant, Charcoal (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",$139.00,4.2 out of 5 stars,28,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09483091735767X10TPT&url=%2FNokia-Unlocked-Smartphone-Fingerprint-Assistant%2Fdp%2FB08JRF9L15%2Fref%3Dsr_1_10_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395818%26sr%3D8-10-spons%26psc%3D1&qualifier=1609395818&id=5957625640948013&widgetName=sp_mtf
"Samsung Electronics Galaxy Note 20 Ultra 5G Factory Unlocked Android Cell Phone, US Version, 128GB of Storage, Mobile Gaming Smartphone, Long-Lasting Battery, Mystic Bronze","$1,299.99",4.6 out of 5 stars,"2,148",http://wwww.amazon.com/Samsung-Electronics-Unlocked-Smartphone-Long-Lasting/dp/B08BX7N9SK/ref=sr_1_11?dchild=1&keywords=smartphone&qid=1609395818&sr=8-11
"Samsung Galaxy A01 (A015M) 16GB, Dual SIM, GSM Unlocked, 5.7” Display Smartphone - International Version - Red",$120.00,4.4 out of 5 stars,288,http://wwww.amazon.com/Samsung-SM-A015M-Display-Unlocked-International/dp/B084V9FKK6/ref=sr_1_12?dchild=1&keywords=smartphone&qid=1609395818&sr=8-12
"Xiaomi Redmi Note 9 Pro 128GB + 6GB RAM, 6.67"" FHD+ DotDisplay, 64MP AI Quad Camera, Qualcomm Snapdragon 720G LTE Factory Unlocked Smartphone - International Version (Interstellar Grey)",$269.00,4.6 out of 5 stars,"2,024",http://wwww.amazon.com/Xiaomi-DotDisplay-Qualcomm-Snapdragon-Smartphone/dp/B0881TZRTZ/ref=sr_1_13?dchild=1&keywords=smartphone&qid=1609395818&sr=8-13
"BLU Advance S50 -Unlocked LTE Smartphone, 16GB+1GB RAM -Black",$49.99,4.0 out of 5 stars,86,http://wwww.amazon.com/BLU-Advance-Unlocked-Smartphone-Black/dp/B08HW1P1HP/ref=sr_1_14?dchild=1&keywords=smartphone&qid=1609395818&sr=8-14
"Nokia 5.3 Fully Unlocked Smartphone with 6.55"" HD+ Screen, AI-Powered Quad Camera and Android 10, Cyan, 2020 (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",$199.99,4.2 out of 5 stars,195,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02811912FN0EWK6DXRHS&url=%2FNokia-Unlocked-Smartphone-AI-Powered-T-Mobile%2Fdp%2FB088ZQ1J69%2Fref%3Dsr_1_15_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395818%26sr%3D8-15-spons%26psc%3D1&qualifier=1609395818&id=5957625640948013&widgetName=sp_mtf
"DOOGEE S60 Lite Unlocked Rugged Smartphones Waterproof Rugged Cell Phones 4G Octa-Core 4GB+32GB 5.2 inch FHD Display Phone, Cameras 16MP+8MP, 5580mAh/NFC/Face ID/GPS, Black",$199.99,5.0 out of 5 stars,7,http://wwww.amazon.com/DOOGEE-S60-Smartphones-Waterproof-Octa-Core/dp/B08N16B1BR/ref=sr_1_16?dchild=1&keywords=smartphone&qid=1609395818&sr=8-16
Samsung Galaxy A31-128GB / 4GB - A315G/DSL Unlocked Dual Sim Phone w/Quad Camera 48MP+8MP+5MP+5MP GSM International Version (Prism Crush Black),$239.00,4.4 out of 5 stars,470,http://wwww.amazon.com/Samsung-Galaxy-A31-128GB-4GB-International/dp/B087C9LDF7/ref=sr_1_17?dchild=1&keywords=smartphone&qid=1609395818&sr=8-17
"Moto G Stylus (2020) - Unlocked Smartphone - US Warranty - 128GB - Mystic Indigo (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro",$319.99,4.4 out of 5 stars,47,http://wwww.amazon.com/Moto-Stylus-Unlocked-Smartphone-Warranty/dp/B087H9FDRM/ref=sr_1_18?dchild=1&keywords=smartphone&qid=1609395818&sr=8-18
"BLU VIVO X6-6.1” HD+ Display, 64GB+3GB RAM - Gradient Blue",$109.99,4.1 out of 5 stars,"1,927",http://wwww.amazon.com/BLU-VIVO-X6-6-1-Display-64GB/dp/B0843HCT63/ref=sr_1_19?dchild=1&keywords=smartphone&qid=1609395818&sr=8-19
"Nokia 8.3 5G Android Unlocked Smartphone with 8/128 GB Memory, Quad Camera, Dual SIM, and 6.81-Inch Screen, Polar Night",$599.99,4.2 out of 5 stars,27,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0457293186NW4C0VN7K9&url=%2FNokia-Android-Unlocked-Smartphone-6-81-Inch%2Fdp%2FB08JQRBWXH%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395818%26sr%3D8-20-spons%26psc%3D1&qualifier=1609395818&id=5957625640948013&widgetName=sp_btf
"Smartphone,6.7in Screen Dual Card Dual Standby face Identification Smart Phone,5‑Point Touch Screen,Front Camera 800W + Back Camera 1300W,Stylish Design,Blue (100‑240V)(US)",$136.99,,,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02470081PL9UF9CV4JP7&url=%2FSmartphone-Standby-Identification-5%25E2%2580%2591Point-100%25E2%2580%2591240V%2Fdp%2FB08FMC5X22%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395818%26sr%3D8-21-spons%26psc%3D1&qualifier=1609395818&id=5957625640948013&widgetName=sp_btf
"6.7In Unlocked Mobile Phones, Dual Sims Cards Dual Standby Smartphone with 128GB Memory Extension, 4800mAh Battery, Face Unlock for Android 10 Black(US)",$140.09,,,http://wwww.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A01524071FYGSJHSI1DUC&url=%2FUnlocked-Standby-Smartphone-Extension-4800mAh%2Fdp%2FB08GQ6Z1JS%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dsmartphone%26qid%3D1609395818%26sr%3D8-22-spons%26psc%3D1&qualifier=1609395818&id=5957625640948013&widgetName=sp_btf
"TCL 10L, Unlocked Android Smartphone with 6.53"" FHD + LCD Display, 48MP Quad Rear Camera System, 64GB+6GB RAM, 4000mAh Battery - Arctic White",$187.49,4.4 out of 5 stars,902,http://wwww.amazon.com/TCL-Unlocked-Android-Smartphone-Display/dp/B087LY84RT/ref=sr_1_1?dchild=1&keywords=smartphone&qid=1609395822&sr=8-1
"Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera, 30X Space Zoom, Night Mode | Cloud Navy",$697.30,4.6 out of 5 stars,"1,454",http://wwww.amazon.com/Samsung-Factory-Unlocked-Smartphone-Pro-Grade/dp/B08FYTSXGQ/ref=sr_1_2?dchild=1&keywords=smartphone&qid=1609395822&sr=8-2
"OUKITEL WP8 Pro (2020) Rugged Smartphone, 6.49” Display, 4GB 64GB Dual SIM IP68 Waterproof Unlocked Cell Phones, 16MP Triple Camera Android 10, 5000mAh Battery Face/Fingerprint ID, GPS NFC, Orange",$189.99,4.4 out of 5 stars,147,http://wwww.amazon.com/OUKITEL-WP8-Pro-Smartphone-Fingerprint/dp/B08HRJM99F/ref=sr_1_3?dchild=1&keywords=smartphone&qid=1609395822&sr=8-3
"BLU G90 Pro – 6.5” HD+ Gaming Smartphone, Quad Camera, 128GB+4GB RAM – Purple Haze",$219.99,4.5 out of 5 stars,535,http://wwww.amazon.com/BLU-G90-Pro-Gaming-Smartphone/dp/B08C6XBCRT/ref=sr_1_4?dchild=1&keywords=smartphone&qid=1609395822&sr=8-4
